,logFC,AveExpr,t,P.Value,adj.P.Val,B
ZNF71,-0.6205589831717271,2.795058274173942,-1.755318776436614,0.08087502449591172,0.4616969486421278,-4.454458267037471
AS3MT,-0.9268371813380321,2.1410069949877757,-1.7553684649976538,0.08086650400702745,0.4616969486421278,-4.370035717989598
SLFN12L,-1.1136947982091738,-1.0573244204239742,-1.7554502756326908,0.08085247689409115,0.4616969486421278,-4.197623453953902
SNX3,-0.3157815831796018,6.8456866375370815,-1.7559817862404854,0.08076139348433041,0.4616969486421278,-4.813687553379068
TNFRSF13B,-2.0438455233635584,-1.8057173083917353,-1.7563126815686485,0.08070473136478586,0.46169451797920275,-4.1818685662803565
TRIM50,-2.0301676367747286,-1.7585870039801041,-1.7582714743646652,0.08036997630373058,0.4603102806777751,-4.17996941227068
AMDHD2,-0.6700847745290033,3.629100986495105,-1.7587256798344135,0.08029251583681223,0.46001628175168113,-4.584423624705615
LY9,-1.5664539502675439,0.8169580948181578,-1.7600470116369842,0.08006752276372417,0.45917550676811975,-4.25446410269547
PECAM1,-0.6221229883247954,6.114556039752335,-1.7606038109690403,0.07997286717496803,0.45913637014739234,-4.816305759734335
FPR3,-1.2318148533335784,3.948934946238057,-1.7607757657218448,0.07994365349472357,0.45913637014739234,-4.634779008175906
GRM2,-0.9992513681022555,-0.8233584745543565,-1.7614618099150154,0.07982718731889303,0.4588434410500916,-4.194070431066827
SPAG7,-0.33355008422724897,5.310597445440711,-1.7615694918799991,0.07980891933886655,0.4588434410500916,-4.78691848194727
TMSB15A,-1.068348890417391,-1.51421666473005,-1.7621474831532207,0.07971092307738348,0.45867075243209154,-4.179025300241407
ADARB1,-0.6108350300128587,4.254290844877721,-1.7638664416466907,0.07942006268449153,0.4575489606096721,-4.675954467915801
PEPD,-0.4129541895317068,5.877805013315891,-1.7640201633733243,0.07939409427551479,0.4575489606096721,-4.807620588748332
DRAM1,-0.5448184476060538,4.88581056607741,-1.764719222349181,0.07927608913166899,0.4570186068278207,-4.7485038894432785
KLHL18,-0.3157532361336779,4.250452581170895,-1.7650522238994732,0.07921992715587496,0.4569096851772116,-4.673432514107582
OLAH,-1.033230036404237,-3.4258363174783604,-1.765272667063757,0.07918276652791365,0.4569096851772116,-4.145248419432175
CHKB-CPT1B,-0.9514388789649324,4.344244870375742,-1.7671781556654715,0.0788621491621683,0.4556733451018831,-4.682963178032627
CD163,-1.3881610586949753,5.677461300606016,-1.7672327588625434,0.07885297734875112,0.4556733451018831,-4.796276167248105
RAP2C,-0.3895042985917412,5.03015210898633,-1.7678324428350702,0.07875230473303889,0.45564018308573206,-4.75581929217627
LOC100188949,-1.2371155945601695,-0.837795824976888,-1.7680000648845928,0.07872418385570659,0.45562721267704476,-4.184355076807872
MDM1,-0.5117769945045221,2.9629398859028795,-1.768314107484483,0.07867152111320944,0.45547550642084195,-4.458590089431894
ZNF831,-1.65179604082191,0.6062435145095885,-1.7686853392268305,0.0786093054295467,0.4554114614651527,-4.230755550109018
ARHGEF1,-0.5744285294836349,7.117253177493362,-1.7689899022531033,0.07855829307527518,0.45526573663044595,-4.781917037135259
PLEKHG1,-0.6552424864300841,5.024656605465368,-1.7702326210624955,0.0783504270710894,0.45436021706640317,-4.751323635773914
IL32,-1.0638813904339832,7.568857812748341,-1.7704129330753717,0.0783203043276317,0.45436021706640317,-4.7601975132222565
ZNF90,-0.7011226185720516,2.4176649573919615,-1.7715332475925563,0.07813335861115353,0.4536991793232088,-4.377567304236583
ATPAF2,-0.38991516554168193,3.5367246557727112,-1.7722034237413247,0.07802170220135195,0.45349953415549765,-4.546454561644137
PTCH2,-1.0505017234487226,1.4289705131579624,-1.772317170537867,0.0780027641338917,0.45349953415549765,-4.276018462713903
CST7,-1.1124158089170297,2.49566978406239,-1.7724980910643757,0.07797264987180699,0.45349953415549765,-4.385978626530885
UTS2D,-0.9017862303823077,-2.6668449969417805,-1.7734063960597297,0.07782160650609732,0.45312648959728047,-4.144069641219394
FAM118A,-0.6280621252125851,4.63899776872895,-1.7739015179947875,0.07773937317232464,0.45305508244685455,-4.70814816144855
ZBTB32,-1.045344938105776,-1.243268813365932,-1.7740334139084462,0.07771747901027044,0.45305508244685455,-4.167317933626276
CXXC1,-0.4302478704482757,5.2350526618370115,-1.7741577600542107,0.07769684271461061,0.45305508244685455,-4.7606880726922
DMXL2,-0.6176722110555257,4.7173718282180905,-1.7745065840236496,0.07763897643777504,0.4529197545273252,-4.715590243451349
LIG4,-0.4829271341483161,3.8428555537429117,-1.7747033265373273,0.07760635450884266,0.4529197545273252,-4.594263242669817
TNC,-1.3915090509881427,6.326509451400771,-1.775306850838528,0.0775063542018035,0.4527461420295131,-4.791251943368257
BEND4,-1.7938386411142484,-2.059759591219045,-1.7753503312396492,0.0774991538523573,0.4527461420295131,-4.150722471098732
GLDN,-1.2007835976693448,1.953347305196903,-1.7756017065423797,0.07745753689945184,0.4527461420295131,-4.318128747149611
HTR7P1,-0.6434645631087994,1.3810726669846713,-1.7766398232320408,0.07728586374554233,0.45250911775989966,-4.265698052445951
WWC3,-0.43569653805433006,5.667784538542751,-1.7770592093434725,0.07721659864367153,0.4522539706322292,-4.779251105898034
LOC653653,-0.8659125002040673,1.2159425496456449,-1.7771220807817216,0.0772062193000752,0.4522539706322292,-4.25311631210999
CEBPA,-0.9516364759123022,4.21644803811989,-1.7774454420616874,0.07715285421744177,0.4522539706322292,-4.647876125106488
RNF38,-0.47149075335029966,5.161024424169886,-1.7777712722127728,0.0770991123472926,0.4521699791031876,-4.749266927308961
MBD1,-0.3059764819912525,5.454301241616722,-1.7806161690869888,0.07663118536712196,0.45044448732600545,-4.763244544887306
WASF3,-0.8027199818908288,2.8569464461300647,-1.7812738113604976,0.07652334959165899,0.4502908064541271,-4.421690694233008
FAIM3,-1.490360141770458,3.1277835459593173,-1.781549487318859,0.07647818321612787,0.45017549104083826,-4.462866085072713
C10orf67,-1.1121674408677986,-3.069806252512981,-1.7817153471496021,0.07645101952737203,0.4501691925145064,-4.127076469104615
ARID5B,-0.6829999968661848,5.767997503729379,-1.7819689209499368,0.07640950581975856,0.4501691925145064,-4.774385866045683
ADCY7,-0.7333683096796904,5.255038005994229,-1.7827252899382655,0.07628578732954527,0.4499455851671605,-4.747511776028614
MEX3B,-0.7683246078477453,1.731547548226189,-1.7835007784869028,0.07615911253517206,0.44949960955220897,-4.2842890687656165
SEMA3G,-1.056597633874372,3.5339263189109396,-1.7839644939172163,0.07608344805352481,0.4492036171798651,-4.526523976168626
STAG3,-1.3156848240328318,0.6542059436471407,-1.784394118634573,0.07601340134087084,0.4492036171798651,-4.2094835029301665
PRCD,-0.838476835205274,-0.5006855217217967,-1.7845737641038775,0.07598412738214314,0.4492036171798651,-4.168095298379508
UGT3A1,-1.4309188390473815,-4.381090667819284,-1.7851510731168263,0.07589011530986019,0.4491164269396297,-4.108484523991093
EPS15,-0.3527776230863653,6.165865264095774,-1.7852404797951458,0.07587556441052512,0.4491164269396297,-4.774700671510406
SAT1,-0.7382373955655943,8.553819861305909,-1.7854036976441474,0.07584900669332909,0.4491164269396297,-4.690037800443597
SDHAP3,-0.6069322703550317,2.3440849709378644,-1.7854356660284856,0.07584380590720007,0.4491164269396297,-4.3463079242905085
RFX7,-0.41245022513252216,4.23718345471985,-1.7856832461809065,0.0758035381889079,0.4491164269396297,-4.636967224639734
ZFP2,-0.7919972903271593,0.3590000110660981,-1.7857564041764313,0.07579164276056485,0.4491164269396297,-4.19430844592755
NCOA7,-0.6477223540881054,6.211392469184967,-1.7867462454682914,0.075630846302598,0.44863769541898263,-4.772184989038019
POLR2A,-0.3572956150091784,7.420272379619858,-1.7867713384399209,0.07562677368281617,0.44863769541898263,-4.739002883970793
CC2D2B,-0.7876419115626958,-1.5928946063616936,-1.7869346827048525,0.07560026712040266,0.44863769541898263,-4.142289492297779
RMRP,-1.3438828095396012,-1.1161126641632553,-1.7874945806667817,0.07550946812109913,0.44849893492888193,-4.150445436626547
TNFRSF19,-1.0359096296924815,3.95050513092141,-1.7884059852420324,0.0753618570237405,0.44849893492888193,-4.588972769194876
HTR3A,-1.7418907320817953,-0.13179797429322523,-1.7888893414656515,0.07528366906794107,0.44842985069717656,-4.1719886386702125
ADAMDEC1,-1.7320481539214125,1.2008132427003775,-1.7890744174992657,0.07525374875453035,0.44842985069717656,-4.233756466311434
GIMAP2,-0.836407426548631,3.4850311237136236,-1.7893071968126537,0.07521613038926431,0.44842985069717656,-4.509359119002548
NOTCH1,-0.5815532560038719,5.8050051348236265,-1.7895655218926918,0.07517440181508787,0.44842985069717656,-4.762474739703226
RIMS3,-0.8057460418415374,1.7575077759681375,-1.7897555341384856,0.07514372032852747,0.44842985069717656,-4.276884779503115
KIAA0753,-0.34244888515182037,4.007376934464294,-1.7901024581226257,0.07508772872301211,0.4482857076627166,-4.595155102767001
FCGR2B,-1.3959108369034992,3.2346397940534795,-1.7902687559181552,0.07506090136228083,0.4482775540652362,-4.465846187103863
YAF2,-0.3473094250308728,3.672197326972652,-1.7923421333604395,0.07472708364161237,0.4468902970768436,-4.536049300091853
EEF1A1P9,-0.3839241657902459,8.23906400331507,-1.792359975984258,0.07472421625973273,0.4468902970768436,-4.692765906084681
CD27,-1.4241978098864734,2.304526139119186,-1.7925826523492456,0.07468843888756906,0.4468902970768436,-4.330107169079288
GRASP,-0.7890165230451482,3.666699025364834,-1.7931674659457422,0.07459454416495019,0.44674500526708605,-4.5337404003070665
C9orf156,-0.40543464829174036,3.312788028713188,-1.793357695308943,0.07456402286149928,0.44674500526708605,-4.473651845364291
CLEC3B,-1.108495517839832,3.201604979633872,-1.7935736097160409,0.07452939299144674,0.44674500526708605,-4.45499352644715
L1TD1,-1.441822202631816,-1.5671324998042198,-1.7938123552099738,0.07449111673537902,0.44669298407461955,-4.13287899402418
SLC25A19,-0.500119396085009,3.3978067575040023,-1.7945327015418227,0.07437572718908698,0.44630506233505984,-4.485916976162557
SEMA4A,-0.8582107501267688,3.985809157807001,-1.7960878434277199,0.07412711698005352,0.4457247341362098,-4.581680425781006
HTT,-0.35543978845551116,6.345149336497574,-1.7961303976531295,0.07412032375554943,0.4457247341362098,-4.7555701987016
LPCAT1,-0.5713855410276292,5.856777886230361,-1.79630316932768,0.07409274829086084,0.4457247341362098,-4.7522439713627564
TNFAIP8L1,-0.5246163906897556,3.0221265954170646,-1.7969401987604132,0.07399114735965356,0.4455157798953696,-4.4209638122801564
FAM122C,-0.493960278116113,0.612141626464092,-1.7970768266599426,0.07396937129930385,0.4455157798953696,-4.188314798786788
RUFY4,-1.4116947686207961,-1.3816871358481662,-1.7986846190331194,0.07371351432331218,0.44475672829891505,-4.129197744194034
CASQ1,-1.4014259177529276,-2.582356640962185,-1.7990529137437261,0.0736550083461246,0.44455607711411366,-4.109334509130713
SFRS11,-0.43776021098521944,6.866978984013245,-1.7997724108780224,0.07354082205730858,0.4440191060154235,-4.73862370394615
KCNK12,-1.2933851781082355,-1.9395480133992602,-1.8011194538917716,0.07332743484244675,0.44315349932026504,-4.116068875463148
LOC651250,-0.3377701590927229,5.839676866486571,-1.8021286482431216,0.07316790156337931,0.4426783762628371,-4.741804412877246
KIAA1310,-0.2330917172544691,5.848640021511257,-1.802432218677974,0.07311996924533533,0.4425404532600116,-4.741509481749482
CCNJ,-0.38101272013147147,3.0086217843735055,-1.802805357524048,0.07306108789570666,0.4424766674251706,-4.409214184778381
RETN,-2.204374895479041,-0.829815105613923,-1.8030881446167082,0.07301649012051646,0.4424766674251706,-4.133531074080463
HCG26,-0.8549138142957466,1.9966688579689946,-1.8033897917729285,0.0729689427198022,0.4424766674251706,-4.2786284457442525
OCA2,-1.5818740247840224,-2.084381095130959,-1.8034064163019394,0.07296632300650216,0.4424766674251706,-4.11049529092738
ASGR1,-0.9667675693789567,0.555589354511417,-1.804126796024769,0.072852879208424,0.4424766674251706,-4.1750267212980665
GJD3,-0.819149699088956,2.2679062486249624,-1.8042013252638236,0.07284115082054923,0.4424766674251706,-4.307117997783333
CRLF3,-0.49013023266207334,3.961074006332475,-1.8046086952969211,0.07277707204649678,0.4424766674251706,-4.563337564452739
YPEL2,-0.512684533073692,5.206966397896331,-1.8070085247804897,0.0724005254771542,0.44121967862609096,-4.7026704831276085
COMMD8,-0.3665020299707442,3.6560056398569607,-1.808156173010567,0.07222102233000466,0.44084539761950703,-4.506763776028502
DPF3,-0.9403435101514142,-0.7737071717165844,-1.8082187372464693,0.07221124725627952,0.44084539761950703,-4.12716599566037
GAA,-0.6276699733322992,6.811660112113159,-1.80836961164354,0.07218767904315503,0.44084539761950703,-4.725577760779566
NPPB,-1.162585592066928,-4.520479085860871,-1.8088136091342955,0.07211835867363312,0.44084539761950703,-4.0752507597269725
GNLY,-1.1828574229308284,1.1969477496503387,-1.809462266464622,0.07201718401811096,0.44084539761950703,-4.201965161548346
GPR97,-1.3878544703031146,0.49303318418294645,-1.8097408436275908,0.07197376879567913,0.44084539761950703,-4.163739173544398
RANBP6,-0.4489817327672174,4.560553481857272,-1.81000647129937,0.07193239183556864,0.44084539761950703,-4.63780587439526
ASF1A,-0.35387857756201324,3.770623121520174,-1.8100797924368586,0.07192097402417524,0.44084539761950703,-4.522794419305178
SIGLEC16,-1.0487934860652084,-1.2990432254852513,-1.8104782386541283,0.07185895281781783,0.4408423846050391,-4.113574712536361
RRN3P2,-0.8462850674375412,-0.03508340470658175,-1.8105179854583375,0.07185276834692442,0.4408423846050391,-4.142839611328924
LRMP,-1.1992171920808907,3.3402353983443853,-1.81098192258721,0.07178061377458698,0.4408423846050391,-4.448845347266101
DAZAP2,-0.31187738049428404,8.142838486979636,-1.8113457935307857,0.07172406404327358,0.4408423846050391,-4.664643983612464
ZNF236,-0.5293438800693675,3.2998177392697987,-1.811619951275218,0.07168148108781691,0.4408423846050391,-4.441088302590559
SELL,-1.4595236153270434,3.664063694916708,-1.8124321499564817,0.07155545065684416,0.4408423846050391,-4.500895832476283
ARHGAP29,-0.8052207848318966,5.058855037098692,-1.8125144128594257,0.07154269597995112,0.4408423846050391,-4.681991863544307
IQCA1,-1.138700957085225,1.0198912228397838,-1.8143836362532477,0.07125338298953254,0.43986222332177766,-4.183310341014973
RELB,-0.7744271553102209,5.174756429673213,-1.8145507570526977,0.07122756366798665,0.43986222332177766,-4.687333190129248
VPS18,-0.3295854480456901,5.45392858753403,-1.8145517952228432,0.07122740330009746,0.43986222332177766,-4.705020011125638
SEMA6A,-1.0365236617290137,4.192940243616177,-1.8157660066728094,0.07104004616852681,0.4394698007178788,-4.57954703211216
FAM19A1,-1.1404339073632626,-3.2587408355684695,-1.816300742561826,0.07095766382389768,0.4392145537114871,-4.076585122544042
SERPINB9,-0.7912253645799918,4.7176696160484,-1.8164743404246801,0.07093093602079846,0.4392145537114871,-4.644077584254814
BCL6B,-0.7543152536841733,3.920357411713854,-1.8171034167200184,0.07083415069910358,0.4389672851842371,-4.535556270431705
GPR171,-1.4883421089405846,0.525422688481531,-1.8174263587678485,0.0707845074998332,0.43889300986209484,-4.153424369366659
ICAM3,-0.7524272611423752,4.350159414947837,-1.8179097113813496,0.07071025946559267,0.4387991429308146,-4.597797106793015
PION,-0.571561252881664,4.583693851949364,-1.8183341591083195,0.07064511295347144,0.43872234873326915,-4.626165192814704
PLB1,-0.7831289164295447,2.2023629686585444,-1.8187338589767703,0.07058381025783907,0.43849631736044975,-4.276134943770397
PHACTR1,-0.9611103160233541,0.26230780671995335,-1.8187867431361615,0.07057570261435088,0.43849631736044975,-4.140746206639235
RASSF5,-0.7981082397879877,5.581100893771693,-1.8193323145828262,0.07049210628012596,0.43823588388696955,-4.7030762608876975
PPP3CC,-0.527426053743056,3.9732770342960544,-1.819421944076205,0.0704783804472405,0.43823588388696955,-4.540086078410804
ZCCHC2,-0.44256995173346736,3.9842050719164015,-1.8197287172903909,0.07043141802079335,0.43816803734066706,-4.54127752757647
RERG,-0.9858749542314218,3.658077933607022,-1.819761774042353,0.07042635906772135,0.43816803734066706,-4.487479042736497
DNAJC27,-0.4795419987562428,2.4246848254991673,-1.820023705490365,0.07038628411745983,0.43816803734066706,-4.300237888079157
PCDH9,-1.1885300945662434,0.902701286920133,-1.8208238521172249,0.0702639801982079,0.4380333012576028,-4.166670712815748
CPVL,-1.096807688992934,4.743256992356757,-1.821125728571926,0.07021788351030536,0.4380333012576028,-4.638677007306501
USPL1,-0.36859541799919615,4.429460191359908,-1.8211469758620036,0.07021463998093432,0.4380333012576028,-4.602535339778282
VPS13C,-0.5891392144704728,6.258069135483014,-1.821391116249762,0.07017737934435309,0.4380333012576028,-4.712401425787595
CCL14,-1.6558470732668442,2.9527283656183916,-1.8214130819616436,0.07017402774588805,0.4380333012576028,-4.3698933179973505
BTN3A1,-0.5991898130605584,5.27658802793161,-1.8228761307735937,0.06995108905774469,0.4371880986690284,-4.6799541686521255
